Commit SHA,Java File,Old function signature,New function signature
365dbe07a013d85359beabdd68e0093502cb4b91,"dubbo-registry-default/src/test/java/com/alibaba/dubbo/registry/dubbo/RegistryDirectoryTest.java","void:register:URL","void:register:URL,NotifyListener"
365dbe07a013d85359beabdd68e0093502cb4b91,"dubbo-registry-default/src/test/java/com/alibaba/dubbo/registry/dubbo/RegistryDirectoryTest.java","void:unregister:URL","void:unregister:URL,NotifyListener"
365dbe07a013d85359beabdd68e0093502cb4b91,"dubbo-registry-multicast/src/main/java/com/alibaba/dubbo/registry/multicast/MulticastRegistry.java","void:register:URL","void:register:URL,NotifyListener"
365dbe07a013d85359beabdd68e0093502cb4b91,"dubbo-registry-multicast/src/main/java/com/alibaba/dubbo/registry/multicast/MulticastRegistry.java","void:unregister:URL","void:unregister:URL,NotifyListener"
365dbe07a013d85359beabdd68e0093502cb4b91,"dubbo-registry-simple/src/main/java/com/alibaba/dubbo/registry/simple/SimpleRegistryService.java","void:register:URL","void:register:URL,NotifyListener"
365dbe07a013d85359beabdd68e0093502cb4b91,"dubbo-registry-simple/src/main/java/com/alibaba/dubbo/registry/simple/SimpleRegistryService.java","void:unregister:URL","void:unregister:URL,NotifyListener"
365dbe07a013d85359beabdd68e0093502cb4b91,"dubbo-registry/src/main/java/com/alibaba/dubbo/registry/RegistryService.java","void:register:URL","void:register:URL,NotifyListener"
365dbe07a013d85359beabdd68e0093502cb4b91,"dubbo-registry/src/main/java/com/alibaba/dubbo/registry/RegistryService.java","void:unregister:URL","void:unregister:URL,NotifyListener"
365dbe07a013d85359beabdd68e0093502cb4b91,"dubbo-registry/src/main/java/com/alibaba/dubbo/registry/support/AbstractRegistry.java","void:register:URL","void:register:URL,NotifyListener"
365dbe07a013d85359beabdd68e0093502cb4b91,"dubbo-registry/src/main/java/com/alibaba/dubbo/registry/support/AbstractRegistry.java","void:unregister:URL","void:unregister:URL,NotifyListener"
365dbe07a013d85359beabdd68e0093502cb4b91,"dubbo-registry/src/main/java/com/alibaba/dubbo/registry/support/AbstractRegistryService.java","void:register:URL","void:register:URL,NotifyListener"
365dbe07a013d85359beabdd68e0093502cb4b91,"dubbo-registry/src/main/java/com/alibaba/dubbo/registry/support/AbstractRegistryService.java","void:unregister:URL","void:unregister:URL,NotifyListener"
365dbe07a013d85359beabdd68e0093502cb4b91,"dubbo-registry/src/main/java/com/alibaba/dubbo/registry/support/FailbackRegistry.java","void:register:URL","void:register:URL,NotifyListener"
365dbe07a013d85359beabdd68e0093502cb4b91,"dubbo-registry/src/main/java/com/alibaba/dubbo/registry/support/FailbackRegistry.java","void:unregister:URL","void:unregister:URL,NotifyListener"
365dbe07a013d85359beabdd68e0093502cb4b91,"dubbo-registry/src/test/java/com/alibaba/dubbo/registry/AbstractRegistryFactoryTest.java","void:register:URL","void:register:URL,NotifyListener"
365dbe07a013d85359beabdd68e0093502cb4b91,"dubbo-registry/src/test/java/com/alibaba/dubbo/registry/AbstractRegistryFactoryTest.java","void:unregister:URL","void:unregister:URL,NotifyListener"
6cec66721bee68ffbe4c4f8b35bc04c639bb9d78,"dubbo-rpc-default/src/main/java/com/alibaba/dubbo/rpc/protocol/dubbo/CallbackServiceCodec.java","String:exportOrunexportCallbackService:Channel,Class,Object,Boolean","String:exportOrunexportCallbackService:Channel,URL,Class,Object,Boolean"
6cec66721bee68ffbe4c4f8b35bc04c639bb9d78,"dubbo-rpc-default/src/main/java/com/alibaba/dubbo/rpc/protocol/dubbo/CallbackServiceCodec.java","Object:referOrdestroyCallbackService:Channel,Class<?>,Invocation,int,boolean","Object:referOrdestroyCallbackService:Channel,URL,Class<?>,Invocation,int,boolean"
6cec66721bee68ffbe4c4f8b35bc04c639bb9d78,"dubbo-rpc-default/src/main/java/com/alibaba/dubbo/rpc/protocol/dubbo/CallbackServiceCodec.java","boolean:isInstancesOverLimit:Channel,String,int,boolean","boolean:isInstancesOverLimit:Channel,URL,String,int,boolean"
2cbd59c2471a03e1676d427c64bd3b57455663b4,"dubbo-cluster/src/main/java/com/alibaba/dubbo/rpc/cluster/support/AbstractClusterInvoker.java","void:checkInvokers:List<Invoker<T>>","void:checkInvokers:List<Invoker<T>>,Invocation"
aa77655a61411440982affdf4ef03f07d526416e,"dubbo-monitor-simple/src/main/java/com/alibaba/dubbo/monitor/simple/pages/DependenciesPageHandler.java","void:appendDependency:List<List<String>>,boolean,String,int,Set<String>","void:appendDependency:List<List<String>>,boolean,String,int,Set<String>,Set<String>"
861c6e349d08fbbb669a254d0c0bc1127aa49f97,"dubbo-common/src/main/java/com/alibaba/dubbo/common/utils/ConfigUtils.java","Properties:loadProperties:String","Properties:loadProperties:String,boolean,boolean"
26991c76532d9058a9e0bda9a2837d429906c17d,"dubbo-common/src/main/java/com/alibaba/dubbo/common/serialize/ObjectInput.java","T:readObject:Class<T>","T:readObject:Class<T>,Type"
26991c76532d9058a9e0bda9a2837d429906c17d,"dubbo-common/src/main/java/com/alibaba/dubbo/common/serialize/support/dubbo/GenericObjectInput.java","T:readObject:Class<T>","T:readObject:Class<T>,Type"
26991c76532d9058a9e0bda9a2837d429906c17d,"dubbo-common/src/main/java/com/alibaba/dubbo/common/serialize/support/hessian/Hessian2ObjectInput.java","T:readObject:Class<T>","T:readObject:Class<T>,Type"
26991c76532d9058a9e0bda9a2837d429906c17d,"dubbo-common/src/main/java/com/alibaba/dubbo/common/serialize/support/java/JavaObjectInput.java","T:readObject:Class<T>","T:readObject:Class<T>,Type"
26991c76532d9058a9e0bda9a2837d429906c17d,"dubbo-common/src/main/java/com/alibaba/dubbo/common/serialize/support/json/FastJsonObjectInput.java","T:readObject:Class<T>","T:readObject:Class<T>,Type"
26991c76532d9058a9e0bda9a2837d429906c17d,"dubbo-common/src/main/java/com/alibaba/dubbo/common/serialize/support/json/JsonObjectInput.java","T:readObject:Class<T>","T:readObject:Class<T>,Type"
451ad63fba3ddde6f72e4b7ebb3dc31bd9d970f1,"dubbo-common/src/main/java/com/alibaba/dubbo/common/utils/LogUtil.java","int:findMessage:String","int:findMessage:Level,String"
abd9d9ab82faa43c95cb99bf1655a3ee6cab8b29,"dubbo-remoting/src/main/java/com/alibaba/dubbo/remoting/exchange/codec/ExchangeCodec.java","Object:decodeResponseData:ObjectInput","Object:decodeResponseData:Channel,ObjectInput,Object"
abd9d9ab82faa43c95cb99bf1655a3ee6cab8b29,"dubbo-rpc-default/src/main/java/com/alibaba/dubbo/rpc/protocol/dubbo/DubboCodec.java","Object:decodeResponseData:Channel,ObjectInput","Object:decodeResponseData:Channel,ObjectInput,Object"
cfe19de02548fc95f6356601a7352c308ba5f4b0,"dubbo-monitor-simple/src/main/java/com/alibaba/dubbo/monitor/simple/SimpleMonitorService.java","void:createChart:String,String,String[],Map<String,long[]>,long[],String","void:createChart:String,String,String,String,String[],Map<String,long[]>,long[],String"
e796f84d048e18b05efa7ab7f862bb5a9fa9ce9c,"dubbo-monitor-simple/src/main/java/com/alibaba/dubbo/monitor/simple/SimpleMonitorService.java","void:appendData:File[],Map<String,long[]>","void:appendData:File[],Map<String,long[]>,long[]"
09ad607070c11cd18aba7f896174e4383243db82,"dubbo-rpc-default/src/main/java/com/alibaba/dubbo/rpc/protocol/dubbo/CallbackServiceCodec.java","String:getServerSideCallbackServiceCacheKey:Channel,int","String:getServerSideCallbackServiceCacheKey:Channel,String,int"
09ad607070c11cd18aba7f896174e4383243db82,"dubbo-rpc-default/src/main/java/com/alibaba/dubbo/rpc/protocol/dubbo/CallbackServiceCodec.java","String:getServerSideCallbackInvokerCacheKey:Channel,int","String:getServerSideCallbackInvokerCacheKey:Channel,String,int"
15039a8266af04aa15d39e87ddce10c943ea5a88,"dubbo-registry/src/main/java/com/alibaba/dubbo/registry/support/SimpleRegistryExporter.java","Exporter<RegistryService>:export:int","Exporter<RegistryService>:export:int,RegistryService"
dd28016d1f641e851d74a8ad8dd077e29bb0c332,"dubbo-common/src/main/java/com/alibaba/dubbo/common/URL.java","String:toString:","String:toString:String"
dd28016d1f641e851d74a8ad8dd077e29bb0c332,"dubbo-common/src/main/java/com/alibaba/dubbo/common/URL.java","String:toIdentityString:","String:toIdentityString:String"
dd28016d1f641e851d74a8ad8dd077e29bb0c332,"dubbo-common/src/main/java/com/alibaba/dubbo/common/URL.java","String:toFullString:","String:toFullString:String"
dd28016d1f641e851d74a8ad8dd077e29bb0c332,"dubbo-common/src/main/java/com/alibaba/dubbo/common/URL.java","String:toParameterString:","String:toParameterString:String"
dd28016d1f641e851d74a8ad8dd077e29bb0c332,"dubbo-common/src/main/java/com/alibaba/dubbo/common/URL.java","String:buildString:boolean,boolean","String:buildString:boolean,boolean,String"
96aee0c65c1b95984c7210938bb6080d3a695030,"dubbo-registry-default/src/test/java/com/alibaba/dubbo/registry/dubbo/RegistryDirectoryTest.java","void:testforbid:","void:testforbid:RegistryDirectory"
96aee0c65c1b95984c7210938bb6080d3a695030,"dubbo-registry-default/src/test/java/com/alibaba/dubbo/registry/dubbo/RegistryDirectoryTest.java","void:test_Notified1invokers:","void:test_Notified1invokers:RegistryDirectory"
96aee0c65c1b95984c7210938bb6080d3a695030,"dubbo-registry-default/src/test/java/com/alibaba/dubbo/registry/dubbo/RegistryDirectoryTest.java","void:test_Notified2invokers:","void:test_Notified2invokers:RegistryDirectory"
96aee0c65c1b95984c7210938bb6080d3a695030,"dubbo-registry-default/src/test/java/com/alibaba/dubbo/registry/dubbo/RegistryDirectoryTest.java","void:test_Notified3invokers:","void:test_Notified3invokers:RegistryDirectory"
022deac62c7d4da0dabb335a3c8b8df901f614cd,"dubbo-common/src/test/java/com/alibaba/dubbo/common/utils/PojoUtilsTest.java","void:assertObject:Object","void:assertObject:Object,Type"
7c7d9b6ce111badbc2d12a6faecf5f9555083cb5,"dubbo-registry/src/main/java/com/alibaba/dubbo/registry/support/AbstractRegistryService.java","void:subscribe:URL,NotifyListener","void:subscribe:String,URL,NotifyListener"
7c7d9b6ce111badbc2d12a6faecf5f9555083cb5,"dubbo-registry/src/main/java/com/alibaba/dubbo/registry/support/AbstractRegistryService.java","void:unsubscribe:URL,NotifyListener","void:unsubscribe:String,URL,NotifyListener"
